timestamp,alert_type,source_ip,destination_host,user,failed_attempts,success_attempts,process_name,privilege_change,login_time,host_criticality,label
2024-01-31 21:08:00,AUTH_SUCCESS,192.168.1.211,SERVER-10,john,0,1,,0,night,critical,0
2024-01-20 13:09:00,AUTH_SUCCESS,192.168.1.121,SERVER-3,alice,0,1,,0,day,high,0
2024-01-06 11:52:00,PORT_SCAN,192.168.1.213,SERVER-4,john,0,0,,0,day,medium,1
2024-01-21 18:19:00,MALWARE_EXEC,192.168.1.248,SERVER-7,alice,0,0,unknown.exe,0,day,critical,1
2024-01-23 08:10:00,PRIV_ESC,192.168.1.232,SERVER-8,bob,0,0,,1,day,low,1
2024-01-23 03:58:00,PORT_SCAN,192.168.1.79,SERVER-6,bob,0,0,,0,night,critical,1
2024-01-25 14:40:00,AUTH_SUCCESS,192.168.1.252,SERVER-1,root,0,1,,0,day,medium,0
2024-01-28 02:27:00,PORT_SCAN,192.168.1.127,SERVER-5,root,0,0,,0,night,low,0
2024-01-31 12:54:00,AUTH_FAILURE,192.168.1.36,SERVER-10,bob,10,0,,0,day,medium,1
2024-01-12 07:44:00,PORT_SCAN,192.168.1.123,SERVER-7,alice,0,0,,0,day,medium,0
2024-01-09 02:34:00,PORT_SCAN,192.168.1.96,SERVER-7,alice,0,0,,0,night,critical,0
2024-01-23 19:24:00,AUTH_FAILURE,192.168.1.53,SERVER-2,root,0,0,,0,day,critical,1
2024-01-13 13:15:00,AUTH_SUCCESS,192.168.1.65,SERVER-7,root,0,1,,0,day,critical,0
2024-01-23 20:58:00,MALWARE_EXEC,192.168.1.123,SERVER-10,john,0,0,unknown.exe,0,day,critical,1
2024-02-03 16:02:00,AUTH_SUCCESS,192.168.1.193,SERVER-2,john,0,1,,0,day,critical,1
2024-01-11 12:39:00,MALWARE_EXEC,192.168.1.139,SERVER-8,john,0,0,unknown.exe,0,day,critical,1
2024-01-31 01:58:00,PORT_SCAN,192.168.1.210,SERVER-9,john,0,0,,0,night,high,0
2024-01-15 05:34:00,AUTH_FAILURE,192.168.1.230,SERVER-6,john,8,0,,0,night,low,1
2024-01-23 08:04:00,MALWARE_EXEC,192.168.1.144,SERVER-9,john,0,0,unknown.exe,0,day,medium,1
2024-01-04 10:24:00,AUTH_SUCCESS,192.168.1.160,SERVER-7,alice,0,1,,0,day,low,0
2024-01-02 01:29:00,PORT_SCAN,192.168.1.132,SERVER-8,root,0,0,,0,night,medium,1
2024-02-03 04:42:00,AUTH_SUCCESS,192.168.1.97,SERVER-3,john,0,1,,0,night,critical,0
2024-01-20 07:01:00,AUTH_FAILURE,192.168.1.152,SERVER-5,alice,0,0,,0,day,critical,1
2024-01-10 07:11:00,AUTH_FAILURE,192.168.1.49,SERVER-9,alice,10,0,,0,day,high,1
2024-01-30 08:50:00,PRIV_ESC,192.168.1.70,SERVER-6,john,0,0,,1,day,medium,1
2024-01-10 03:06:00,AUTH_FAILURE,192.168.1.101,SERVER-5,bob,5,0,,0,night,medium,0
2024-01-09 21:51:00,PORT_SCAN,192.168.1.216,SERVER-8,root,0,0,,0,night,critical,0
2024-01-01 10:03:00,AUTH_FAILURE,192.168.1.251,SERVER-7,root,4,0,,0,day,medium,0
2024-01-15 22:25:00,AUTH_FAILURE,192.168.1.19,SERVER-9,john,5,0,,0,night,low,0
2024-01-17 08:10:00,AUTH_SUCCESS,192.168.1.70,SERVER-3,bob,0,1,,0,day,critical,0
2024-01-06 19:25:00,PRIV_ESC,192.168.1.131,SERVER-10,alice,0,0,,1,day,critical,1
2024-01-12 08:30:00,AUTH_SUCCESS,192.168.1.166,SERVER-4,john,0,1,,0,day,critical,0
2024-01-15 12:18:00,AUTH_FAILURE,192.168.1.108,SERVER-7,john,10,0,,0,day,critical,1
2024-01-18 17:16:00,PRIV_ESC,192.168.1.79,SERVER-7,root,0,0,,1,day,high,1
2024-01-29 04:16:00,PORT_SCAN,192.168.1.65,SERVER-3,bob,0,0,,0,night,low,1
2024-01-06 21:23:00,MALWARE_EXEC,192.168.1.254,SERVER-6,root,0,0,unknown.exe,0,night,high,1
2024-01-27 19:04:00,AUTH_FAILURE,192.168.1.144,SERVER-8,bob,1,0,,0,day,low,0
2024-02-03 23:19:00,PRIV_ESC,192.168.1.73,SERVER-7,john,0,0,,1,night,high,1
2024-01-07 09:06:00,AUTH_SUCCESS,192.168.1.37,SERVER-1,bob,0,1,,0,day,low,0
2024-01-25 17:36:00,MALWARE_EXEC,192.168.1.152,SERVER-2,bob,0,0,unknown.exe,0,day,low,1
2024-02-04 09:22:00,PORT_SCAN,192.168.1.2,SERVER-4,john,0,0,,0,day,critical,0
2024-01-10 14:01:00,PORT_SCAN,192.168.1.51,SERVER-5,bob,0,0,,0,day,medium,1
2024-01-25 19:18:00,PRIV_ESC,192.168.1.212,SERVER-8,john,0,0,,1,day,critical,1
2024-01-17 03:01:00,PORT_SCAN,192.168.1.170,SERVER-4,alice,0,0,,0,night,low,0
2024-01-16 03:28:00,AUTH_FAILURE,192.168.1.62,SERVER-5,bob,4,0,,0,night,critical,0
2024-02-03 19:34:00,AUTH_SUCCESS,192.168.1.206,SERVER-3,bob,0,1,,0,day,critical,1
2024-01-30 18:59:00,PRIV_ESC,192.168.1.247,SERVER-3,bob,0,0,,1,day,high,1
2024-01-02 23:16:00,AUTH_SUCCESS,192.168.1.61,SERVER-10,bob,0,1,,0,night,critical,0
2024-01-09 06:20:00,AUTH_SUCCESS,192.168.1.106,SERVER-6,root,0,1,,0,day,low,0
2024-01-29 11:49:00,PRIV_ESC,192.168.1.161,SERVER-7,bob,0,0,,1,day,high,1
2024-01-29 16:28:00,AUTH_FAILURE,192.168.1.1,SERVER-2,john,3,0,,0,day,medium,0
2024-01-15 10:11:00,AUTH_FAILURE,192.168.1.247,SERVER-10,john,2,0,,0,day,low,0
2024-01-01 22:40:00,PORT_SCAN,192.168.1.159,SERVER-9,john,0,0,,0,night,critical,1
2024-01-15 03:58:00,AUTH_FAILURE,192.168.1.251,SERVER-10,john,1,0,,0,night,critical,0
2024-01-30 20:15:00,PRIV_ESC,192.168.1.123,SERVER-6,john,0,0,,1,day,low,1
2024-01-24 07:22:00,MALWARE_EXEC,192.168.1.134,SERVER-7,root,0,0,unknown.exe,0,day,critical,1
2024-01-11 09:43:00,AUTH_FAILURE,192.168.1.132,SERVER-2,john,8,0,,0,day,low,1
2024-01-28 20:22:00,PORT_SCAN,192.168.1.17,SERVER-6,john,0,0,,0,day,critical,0
2024-01-02 21:42:00,MALWARE_EXEC,192.168.1.107,SERVER-10,john,0,0,unknown.exe,0,night,high,1
2024-01-06 14:36:00,PRIV_ESC,192.168.1.60,SERVER-4,john,0,0,,1,day,high,1
2024-01-05 16:40:00,MALWARE_EXEC,192.168.1.234,SERVER-2,john,0,0,unknown.exe,0,day,low,1
2024-01-29 04:01:00,AUTH_SUCCESS,192.168.1.21,SERVER-5,bob,0,1,,0,night,low,0
2024-02-02 06:30:00,PRIV_ESC,192.168.1.163,SERVER-3,alice,0,0,,1,day,medium,1
2024-01-10 07:33:00,AUTH_SUCCESS,192.168.1.38,SERVER-4,root,0,1,,0,day,low,0
2024-02-04 06:18:00,PRIV_ESC,192.168.1.36,SERVER-9,root,0,0,,1,day,low,1
2024-01-30 08:56:00,AUTH_FAILURE,192.168.1.54,SERVER-7,john,5,0,,0,day,medium,0
2024-01-02 11:41:00,PORT_SCAN,192.168.1.229,SERVER-8,bob,0,0,,0,day,medium,0
2024-01-12 19:17:00,AUTH_SUCCESS,192.168.1.217,SERVER-10,alice,0,1,,0,day,low,0
2024-01-31 13:56:00,PORT_SCAN,192.168.1.166,SERVER-5,john,0,0,,0,day,high,0
2024-01-23 12:55:00,AUTH_FAILURE,192.168.1.173,SERVER-6,alice,8,0,,0,day,critical,1
2024-01-14 04:01:00,AUTH_FAILURE,192.168.1.209,SERVER-4,root,2,0,,0,night,high,0
2024-01-01 05:15:00,MALWARE_EXEC,192.168.1.144,SERVER-2,bob,0,0,unknown.exe,0,night,critical,1
2024-01-30 14:30:00,MALWARE_EXEC,192.168.1.112,SERVER-1,alice,0,0,unknown.exe,0,day,medium,1
2024-01-31 00:57:00,AUTH_SUCCESS,192.168.1.143,SERVER-5,root,0,1,,0,night,high,0
2024-01-22 05:48:00,PRIV_ESC,192.168.1.216,SERVER-4,bob,0,0,,1,night,critical,1
2024-01-29 00:37:00,MALWARE_EXEC,192.168.1.101,SERVER-7,alice,0,0,unknown.exe,0,night,medium,1
2024-01-23 04:04:00,AUTH_SUCCESS,192.168.1.68,SERVER-8,bob,0,1,,0,night,medium,0
2024-01-01 03:03:00,PORT_SCAN,192.168.1.42,SERVER-6,bob,0,0,,0,night,high,0
2024-02-01 11:52:00,AUTH_FAILURE,192.168.1.235,SERVER-9,john,1,0,,0,day,medium,0
2024-01-11 16:34:00,MALWARE_EXEC,192.168.1.58,SERVER-2,root,0,0,unknown.exe,0,day,high,1
2024-01-04 06:46:00,AUTH_SUCCESS,192.168.1.185,SERVER-7,john,0,1,,0,day,low,0
2024-01-28 03:41:00,AUTH_FAILURE,192.168.1.171,SERVER-1,root,1,0,,0,night,low,0
2024-01-19 10:40:00,PORT_SCAN,192.168.1.67,SERVER-8,bob,0,0,,0,day,high,0
2024-01-12 15:28:00,PRIV_ESC,192.168.1.251,SERVER-6,root,0,0,,1,day,high,1
2024-01-11 16:07:00,MALWARE_EXEC,192.168.1.46,SERVER-9,alice,0,0,unknown.exe,0,day,low,1
2024-01-25 19:14:00,MALWARE_EXEC,192.168.1.129,SERVER-5,alice,0,0,unknown.exe,0,day,high,1
2024-01-31 12:52:00,AUTH_FAILURE,192.168.1.201,SERVER-5,alice,9,0,,0,day,low,1
2024-01-09 08:37:00,PRIV_ESC,192.168.1.244,SERVER-8,bob,0,0,,1,day,medium,1
2024-01-05 18:03:00,AUTH_FAILURE,192.168.1.54,SERVER-2,root,4,0,,0,day,critical,0
2024-01-18 07:29:00,AUTH_FAILURE,192.168.1.175,SERVER-9,bob,2,0,,0,day,medium,0
2024-01-27 14:19:00,PRIV_ESC,192.168.1.179,SERVER-3,bob,0,0,,1,day,critical,1
2024-01-12 18:07:00,PRIV_ESC,192.168.1.231,SERVER-2,alice,0,0,,1,day,medium,1
2024-01-30 00:58:00,MALWARE_EXEC,192.168.1.95,SERVER-6,bob,0,0,unknown.exe,0,night,medium,1
2024-01-16 15:51:00,AUTH_SUCCESS,192.168.1.233,SERVER-2,root,0,1,,0,day,high,0
2024-01-02 13:43:00,AUTH_SUCCESS,192.168.1.206,SERVER-2,john,0,1,,0,day,medium,0
2024-01-10 01:25:00,MALWARE_EXEC,192.168.1.186,SERVER-10,bob,0,0,unknown.exe,0,night,medium,1
2024-01-10 14:29:00,PRIV_ESC,192.168.1.117,SERVER-1,bob,0,0,,1,day,low,1
2024-01-09 18:21:00,AUTH_FAILURE,192.168.1.85,SERVER-2,john,5,0,,0,day,low,0
2024-01-30 18:31:00,PORT_SCAN,192.168.1.100,SERVER-5,bob,0,0,,0,day,medium,0
2024-01-28 14:58:00,PRIV_ESC,192.168.1.116,SERVER-7,john,0,0,,1,day,medium,1
2024-01-15 11:08:00,PORT_SCAN,192.168.1.68,SERVER-9,root,0,0,,0,day,high,0
2024-01-05 01:11:00,AUTH_FAILURE,192.168.1.27,SERVER-4,alice,7,0,,0,night,low,1
2024-01-28 10:04:00,AUTH_SUCCESS,192.168.1.135,SERVER-9,bob,0,1,,0,day,medium,0
2024-01-14 06:34:00,PRIV_ESC,192.168.1.94,SERVER-9,bob,0,0,,1,day,high,1
2024-01-30 14:25:00,AUTH_SUCCESS,192.168.1.97,SERVER-9,alice,0,1,,0,day,low,0
2024-01-30 11:08:00,PORT_SCAN,192.168.1.36,SERVER-4,john,0,0,,0,day,medium,0
2024-01-05 00:24:00,AUTH_SUCCESS,192.168.1.44,SERVER-1,john,0,1,,0,night,low,0
2024-01-17 16:42:00,AUTH_SUCCESS,192.168.1.244,SERVER-4,root,0,1,,0,day,critical,0
2024-02-02 17:46:00,MALWARE_EXEC,192.168.1.191,SERVER-8,john,0,0,unknown.exe,0,day,medium,1
2024-01-02 06:05:00,AUTH_SUCCESS,192.168.1.253,SERVER-7,john,0,1,,0,day,critical,0
2024-01-28 21:30:00,AUTH_SUCCESS,192.168.1.97,SERVER-3,alice,0,1,,0,night,high,1
2024-01-24 11:11:00,AUTH_SUCCESS,192.168.1.47,SERVER-4,root,0,1,,0,day,high,0
2024-01-01 03:33:00,AUTH_FAILURE,192.168.1.180,SERVER-9,alice,1,0,,0,night,critical,0
2024-01-12 18:26:00,PORT_SCAN,192.168.1.220,SERVER-5,root,0,0,,0,day,medium,0
2024-01-01 14:15:00,AUTH_SUCCESS,192.168.1.64,SERVER-6,alice,0,1,,0,day,critical,0
2024-01-27 23:28:00,PORT_SCAN,192.168.1.90,SERVER-9,root,0,0,,0,night,critical,1
2024-01-21 02:08:00,AUTH_FAILURE,192.168.1.219,SERVER-5,root,3,0,,0,night,medium,0
2024-01-04 03:06:00,AUTH_SUCCESS,192.168.1.213,SERVER-5,alice,0,1,,0,night,low,0
2024-01-11 07:42:00,AUTH_FAILURE,192.168.1.23,SERVER-7,john,8,0,,0,day,medium,1
2024-01-08 13:30:00,AUTH_FAILURE,192.168.1.18,SERVER-3,bob,7,0,,0,day,medium,1
2024-01-17 16:32:00,AUTH_FAILURE,192.168.1.70,SERVER-4,john,10,0,,0,day,low,1
2024-01-20 10:26:00,PRIV_ESC,192.168.1.213,SERVER-9,alice,0,0,,1,day,medium,1
2024-01-09 17:14:00,MALWARE_EXEC,192.168.1.207,SERVER-4,root,0,0,unknown.exe,0,day,low,1
2024-01-14 23:47:00,MALWARE_EXEC,192.168.1.159,SERVER-6,bob,0,0,unknown.exe,0,night,medium,1
2024-01-14 20:03:00,MALWARE_EXEC,192.168.1.204,SERVER-7,john,0,0,unknown.exe,0,day,medium,1
2024-01-21 02:06:00,PRIV_ESC,192.168.1.172,SERVER-6,alice,0,0,,1,night,high,1
2024-01-25 14:55:00,PRIV_ESC,192.168.1.189,SERVER-1,root,0,0,,1,day,medium,1
2024-01-15 13:13:00,MALWARE_EXEC,192.168.1.154,SERVER-1,bob,0,0,unknown.exe,0,day,medium,1
2024-01-06 11:32:00,MALWARE_EXEC,192.168.1.153,SERVER-5,alice,0,0,unknown.exe,0,day,high,1
2024-01-30 08:46:00,PORT_SCAN,192.168.1.238,SERVER-6,root,0,0,,0,day,low,0
2024-01-29 22:00:00,PRIV_ESC,192.168.1.236,SERVER-1,alice,0,0,,1,night,low,1
2024-01-07 02:44:00,PORT_SCAN,192.168.1.79,SERVER-6,john,0,0,,0,night,medium,0
2024-01-17 12:54:00,AUTH_SUCCESS,192.168.1.46,SERVER-2,root,0,1,,0,day,low,0
2024-02-01 12:55:00,MALWARE_EXEC,192.168.1.232,SERVER-4,bob,0,0,unknown.exe,0,day,medium,1
2024-01-14 06:51:00,AUTH_SUCCESS,192.168.1.236,SERVER-4,bob,0,1,,0,day,high,0
2024-01-26 21:55:00,PRIV_ESC,192.168.1.182,SERVER-5,bob,0,0,,1,night,critical,1
2024-01-07 05:33:00,PRIV_ESC,192.168.1.56,SERVER-4,root,0,0,,1,night,low,1
2024-02-02 18:57:00,PRIV_ESC,192.168.1.71,SERVER-2,alice,0,0,,1,day,critical,1
2024-01-03 11:33:00,MALWARE_EXEC,192.168.1.209,SERVER-4,alice,0,0,unknown.exe,0,day,low,1
2024-01-05 03:33:00,MALWARE_EXEC,192.168.1.20,SERVER-3,bob,0,0,unknown.exe,0,night,critical,1
2024-01-17 20:51:00,AUTH_SUCCESS,192.168.1.187,SERVER-7,john,0,1,,0,day,high,0
2024-01-23 15:36:00,AUTH_FAILURE,192.168.1.6,SERVER-10,bob,4,0,,0,day,high,0
2024-01-11 17:44:00,PRIV_ESC,192.168.1.99,SERVER-1,root,0,0,,1,day,low,1
2024-01-04 21:09:00,PRIV_ESC,192.168.1.64,SERVER-1,alice,0,0,,1,night,low,1
2024-01-28 10:14:00,MALWARE_EXEC,192.168.1.232,SERVER-8,root,0,0,unknown.exe,0,day,critical,1
2024-01-16 04:23:00,AUTH_SUCCESS,192.168.1.66,SERVER-8,alice,0,1,,0,night,low,0
2024-01-09 16:00:00,PRIV_ESC,192.168.1.94,SERVER-7,root,0,0,,1,day,medium,1
2024-01-30 17:14:00,PORT_SCAN,192.168.1.102,SERVER-7,alice,0,0,,0,day,critical,0
2024-01-18 19:28:00,PORT_SCAN,192.168.1.163,SERVER-5,alice,0,0,,0,day,medium,0
2024-01-12 11:13:00,AUTH_FAILURE,192.168.1.106,SERVER-2,bob,0,0,,0,day,medium,0
2024-02-01 09:41:00,AUTH_FAILURE,192.168.1.127,SERVER-1,root,10,0,,0,day,critical,1
2024-02-01 20:11:00,AUTH_SUCCESS,192.168.1.233,SERVER-9,bob,0,1,,0,day,critical,0
2024-01-27 22:13:00,PORT_SCAN,192.168.1.91,SERVER-5,alice,0,0,,0,night,low,0
2024-01-06 21:59:00,PORT_SCAN,192.168.1.78,SERVER-6,bob,0,0,,0,night,low,1
2024-01-11 01:12:00,MALWARE_EXEC,192.168.1.236,SERVER-2,root,0,0,unknown.exe,0,night,high,1
2024-01-09 00:05:00,AUTH_FAILURE,192.168.1.229,SERVER-5,root,7,0,,0,night,medium,1
2024-02-03 22:09:00,AUTH_FAILURE,192.168.1.143,SERVER-2,root,2,0,,0,night,medium,0
2024-01-04 02:42:00,PRIV_ESC,192.168.1.88,SERVER-1,john,0,0,,1,night,low,1
2024-01-03 04:58:00,PORT_SCAN,192.168.1.53,SERVER-10,alice,0,0,,0,night,medium,1
2024-01-27 11:14:00,AUTH_SUCCESS,192.168.1.176,SERVER-3,john,0,1,,0,day,medium,0
2024-01-05 14:21:00,MALWARE_EXEC,192.168.1.236,SERVER-9,bob,0,0,unknown.exe,0,day,high,1
2024-01-23 06:59:00,MALWARE_EXEC,192.168.1.30,SERVER-8,alice,0,0,unknown.exe,0,day,low,1
2024-01-15 23:48:00,AUTH_FAILURE,192.168.1.16,SERVER-10,alice,6,0,,0,night,critical,1
2024-02-04 06:43:00,AUTH_SUCCESS,192.168.1.249,SERVER-5,alice,0,1,,0,day,high,0
2024-01-18 06:17:00,PRIV_ESC,192.168.1.12,SERVER-2,alice,0,0,,1,day,high,1
2024-02-03 04:20:00,AUTH_SUCCESS,192.168.1.249,SERVER-3,alice,0,1,,0,night,critical,0
2024-01-25 16:32:00,PORT_SCAN,192.168.1.98,SERVER-8,root,0,0,,0,day,low,0
2024-01-20 00:24:00,AUTH_SUCCESS,192.168.1.33,SERVER-6,john,0,1,,0,night,medium,0
2024-02-02 08:10:00,PORT_SCAN,192.168.1.176,SERVER-5,bob,0,0,,0,day,low,0
2024-02-03 00:01:00,MALWARE_EXEC,192.168.1.51,SERVER-10,root,0,0,unknown.exe,0,night,high,1
2024-01-24 05:40:00,PRIV_ESC,192.168.1.199,SERVER-9,bob,0,0,,1,night,high,1
2024-02-01 23:24:00,MALWARE_EXEC,192.168.1.207,SERVER-9,bob,0,0,unknown.exe,0,night,critical,1
2024-01-15 07:34:00,PORT_SCAN,192.168.1.86,SERVER-6,bob,0,0,,0,day,low,0
2024-01-10 18:49:00,AUTH_FAILURE,192.168.1.84,SERVER-2,bob,9,0,,0,day,medium,1
2024-01-23 06:35:00,MALWARE_EXEC,192.168.1.130,SERVER-2,john,0,0,unknown.exe,0,day,high,1
2024-01-18 08:34:00,MALWARE_EXEC,192.168.1.175,SERVER-6,john,0,0,unknown.exe,0,day,critical,1
2024-01-28 23:21:00,PORT_SCAN,192.168.1.58,SERVER-7,john,0,0,,0,night,medium,0
2024-01-24 23:25:00,PRIV_ESC,192.168.1.184,SERVER-7,root,0,0,,1,night,low,1
2024-01-09 23:19:00,PORT_SCAN,192.168.1.146,SERVER-9,john,0,0,,0,night,low,0
2024-01-21 04:57:00,MALWARE_EXEC,192.168.1.248,SERVER-5,root,0,0,unknown.exe,0,night,low,1
2024-01-03 00:57:00,AUTH_FAILURE,192.168.1.229,SERVER-1,alice,1,0,,0,night,low,0
2024-02-04 16:35:00,AUTH_FAILURE,192.168.1.249,SERVER-5,john,3,0,,0,day,medium,1
2024-01-04 18:42:00,PRIV_ESC,192.168.1.201,SERVER-4,john,0,0,,1,day,medium,1
2024-01-07 21:11:00,PORT_SCAN,192.168.1.220,SERVER-7,john,0,0,,0,night,medium,0
2024-01-22 04:01:00,AUTH_SUCCESS,192.168.1.71,SERVER-6,alice,0,1,,0,night,high,1
2024-01-08 15:15:00,PORT_SCAN,192.168.1.65,SERVER-6,alice,0,0,,0,day,high,1
2024-01-05 02:11:00,MALWARE_EXEC,192.168.1.67,SERVER-2,root,0,0,unknown.exe,0,night,low,1
2024-01-16 05:42:00,MALWARE_EXEC,192.168.1.242,SERVER-7,john,0,0,unknown.exe,0,night,high,1
2024-01-12 08:17:00,AUTH_FAILURE,192.168.1.224,SERVER-4,bob,10,0,,0,day,medium,1
2024-01-20 17:30:00,AUTH_FAILURE,192.168.1.96,SERVER-8,root,2,0,,0,day,medium,0
2024-01-18 11:14:00,AUTH_FAILURE,192.168.1.78,SERVER-7,alice,10,0,,0,day,critical,1
2024-02-03 20:19:00,PRIV_ESC,192.168.1.117,SERVER-10,alice,0,0,,1,day,low,1
2024-02-01 19:44:00,AUTH_SUCCESS,192.168.1.79,SERVER-10,bob,0,1,,0,day,critical,0
2024-01-09 18:23:00,PORT_SCAN,192.168.1.94,SERVER-1,alice,0,0,,0,day,medium,1
2024-01-11 01:28:00,AUTH_SUCCESS,192.168.1.26,SERVER-3,bob,0,1,,0,night,low,0
2024-02-01 14:41:00,PORT_SCAN,192.168.1.205,SERVER-1,bob,0,0,,0,day,critical,0
2024-01-02 19:47:00,PORT_SCAN,192.168.1.248,SERVER-3,john,0,0,,0,day,low,0
2024-01-11 17:02:00,PRIV_ESC,192.168.1.24,SERVER-9,john,0,0,,1,day,high,1
2024-01-06 10:53:00,PRIV_ESC,192.168.1.115,SERVER-10,john,0,0,,1,day,medium,1
2024-01-10 22:37:00,MALWARE_EXEC,192.168.1.75,SERVER-3,bob,0,0,unknown.exe,0,night,medium,1
2024-01-24 12:23:00,PRIV_ESC,192.168.1.34,SERVER-8,john,0,0,,1,day,medium,1
2024-01-16 09:46:00,MALWARE_EXEC,192.168.1.45,SERVER-2,alice,0,0,unknown.exe,0,day,medium,1
2024-01-17 02:07:00,AUTH_FAILURE,192.168.1.232,SERVER-9,root,6,0,,0,night,critical,1
2024-01-10 13:22:00,AUTH_FAILURE,192.168.1.185,SERVER-9,bob,3,0,,0,day,high,0
2024-01-28 12:12:00,PRIV_ESC,192.168.1.102,SERVER-10,john,0,0,,1,day,high,1
2024-01-10 09:42:00,AUTH_FAILURE,192.168.1.53,SERVER-10,alice,2,0,,0,day,low,0
2024-01-02 21:58:00,PRIV_ESC,192.168.1.96,SERVER-4,alice,0,0,,1,night,critical,1
2024-02-01 19:02:00,PRIV_ESC,192.168.1.195,SERVER-3,bob,0,0,,1,day,critical,1
2024-01-12 06:28:00,AUTH_SUCCESS,192.168.1.87,SERVER-3,john,0,1,,0,day,low,1
2024-01-06 20:33:00,MALWARE_EXEC,192.168.1.22,SERVER-3,root,0,0,unknown.exe,0,day,critical,1
2024-01-19 10:10:00,PORT_SCAN,192.168.1.173,SERVER-4,john,0,0,,0,day,high,0
2024-02-03 22:10:00,AUTH_FAILURE,192.168.1.119,SERVER-10,john,1,0,,0,night,low,0
2024-01-08 14:06:00,MALWARE_EXEC,192.168.1.20,SERVER-2,root,0,0,unknown.exe,0,day,low,1
2024-01-16 19:39:00,MALWARE_EXEC,192.168.1.20,SERVER-3,john,0,0,unknown.exe,0,day,critical,1
2024-01-01 19:38:00,AUTH_SUCCESS,192.168.1.28,SERVER-7,root,0,1,,0,day,critical,0
2024-02-04 11:43:00,PORT_SCAN,192.168.1.186,SERVER-8,root,0,0,,0,day,low,0
2024-01-02 08:59:00,MALWARE_EXEC,192.168.1.48,SERVER-9,john,0,0,unknown.exe,0,day,low,1
2024-01-17 02:59:00,MALWARE_EXEC,192.168.1.187,SERVER-9,bob,0,0,unknown.exe,0,night,critical,1
2024-01-07 18:05:00,AUTH_SUCCESS,192.168.1.35,SERVER-2,john,0,1,,0,day,medium,0
2024-02-03 04:31:00,MALWARE_EXEC,192.168.1.32,SERVER-1,john,0,0,unknown.exe,0,night,medium,1
2024-01-02 22:13:00,MALWARE_EXEC,192.168.1.243,SERVER-2,root,0,0,unknown.exe,0,night,critical,1
2024-01-02 10:19:00,PORT_SCAN,192.168.1.4,SERVER-7,bob,0,0,,0,day,critical,1
2024-01-09 03:42:00,PRIV_ESC,192.168.1.107,SERVER-7,alice,0,0,,1,night,medium,1
2024-01-23 11:18:00,PORT_SCAN,192.168.1.245,SERVER-7,john,0,0,,0,day,high,0
2024-01-20 09:47:00,AUTH_FAILURE,192.168.1.144,SERVER-7,alice,0,0,,0,day,low,0
2024-01-31 04:53:00,PORT_SCAN,192.168.1.214,SERVER-1,john,0,0,,0,night,high,0
2024-01-13 23:18:00,AUTH_FAILURE,192.168.1.99,SERVER-7,root,3,0,,0,night,low,0
2024-02-04 09:57:00,PRIV_ESC,192.168.1.31,SERVER-6,bob,0,0,,1,day,critical,1
2024-02-04 11:52:00,PORT_SCAN,192.168.1.61,SERVER-4,bob,0,0,,0,day,critical,0
2024-01-10 21:19:00,PRIV_ESC,192.168.1.174,SERVER-9,bob,0,0,,1,night,critical,1
2024-01-23 23:01:00,PORT_SCAN,192.168.1.55,SERVER-2,root,0,0,,0,night,high,0
2024-01-11 23:34:00,PRIV_ESC,192.168.1.197,SERVER-1,root,0,0,,1,night,low,1
2024-01-03 13:21:00,AUTH_SUCCESS,192.168.1.18,SERVER-7,root,0,1,,0,day,medium,1
2024-01-10 10:38:00,AUTH_FAILURE,192.168.1.10,SERVER-2,root,7,0,,0,day,critical,1
2024-01-09 00:59:00,AUTH_SUCCESS,192.168.1.115,SERVER-4,bob,0,1,,0,night,critical,0
2024-01-28 17:58:00,AUTH_FAILURE,192.168.1.120,SERVER-8,bob,6,0,,0,day,high,1
2024-01-05 00:01:00,MALWARE_EXEC,192.168.1.42,SERVER-5,bob,0,0,unknown.exe,0,night,medium,1
2024-02-03 04:08:00,AUTH_FAILURE,192.168.1.98,SERVER-1,bob,7,0,,0,night,low,1
2024-01-26 13:39:00,PRIV_ESC,192.168.1.103,SERVER-4,john,0,0,,1,day,medium,1
2024-02-02 00:30:00,AUTH_FAILURE,192.168.1.101,SERVER-8,root,6,0,,0,night,medium,1
2024-01-30 13:52:00,MALWARE_EXEC,192.168.1.57,SERVER-5,root,0,0,unknown.exe,0,day,medium,1
2024-01-04 12:46:00,PRIV_ESC,192.168.1.92,SERVER-6,bob,0,0,,1,day,critical,1
2024-01-04 20:11:00,PRIV_ESC,192.168.1.144,SERVER-3,root,0,0,,1,day,low,1
2024-01-15 18:21:00,AUTH_FAILURE,192.168.1.119,SERVER-7,root,0,0,,0,day,medium,0
2024-01-25 02:24:00,PRIV_ESC,192.168.1.55,SERVER-2,john,0,0,,1,night,critical,1
2024-01-24 01:10:00,AUTH_FAILURE,192.168.1.164,SERVER-7,root,7,0,,0,night,low,1
2024-01-27 08:40:00,MALWARE_EXEC,192.168.1.51,SERVER-9,john,0,0,unknown.exe,0,day,medium,1
2024-01-10 10:46:00,PRIV_ESC,192.168.1.82,SERVER-1,alice,0,0,,1,day,high,1
2024-01-05 17:42:00,AUTH_FAILURE,192.168.1.105,SERVER-1,root,10,0,,0,day,high,1
2024-01-05 01:35:00,PRIV_ESC,192.168.1.247,SERVER-5,john,0,0,,1,night,low,1
